,0,1,2,3
14337,15984,0,0,1
14338,15985,0,0,0
14339,15986,0,0,0
14340,15987,0,0,0
14341,15988,0,0,0
14342,15989,0,0,1
14343,15990,0,0,0
14344,15991,0,0,0
14345,15992,0,0,0
14346,15993,0,0,0
14347,15994,0,0,1
14348,15995,0,0,0
14349,15996,0,0,0
14350,15997,0,0,0
14351,15998,0,0,0
14352,15999,0,0,1
14353,16000,0,0,0
14354,16001,0,0,0
14355,16002,0,0,0
14356,16003,0,0,0
14357,16004,0,0,1
14358,16005,0,0,0
14359,16006,0,0,0
14360,16007,0,0,0
14361,16008,0,0,0
14362,16009,0,0,1
14363,16010,0,0,0
14364,16011,0,0,0
14365,16012,0,0,0
14366,16013,0,0,0
14367,16014,0,0,1
14368,16015,0,0,0
14369,16016,0,0,0
14370,16017,0,0,0
14371,16018,0,0,0
14372,16019,0,0,1
14373,16020,0,0,0
14374,16021,0,0,0
14375,16022,0,0,0
14376,16023,0,0,0
14377,16024,0,0,1
14378,16025,0,0,0
14379,16026,0,0,0
14380,16027,0,0,0
14381,16028,0,0,0
14382,16029,0,0,1
14383,16030,0,0,0
14384,16031,0,0,0
14385,16032,0,0,0
14386,16033,0,0,0
14387,16034,0,0,1
14388,16035,0,1,0
14389,16036,0,1,0
14390,16037,0,1,0
14391,16038,0,1,0
14392,16040,0,1,0
14393,16041,0,1,0
14394,16042,0,1,0
14395,16043,0,1,0
14396,16045,0,1,0
14397,16046,0,1,0
14398,16047,0,1,0
14399,16048,0,1,0
14400,16050,0,0,0
14401,16051,0,0,0
14402,16052,0,0,0
14403,16053,0,0,0
14404,16054,0,0,1
14405,16055,0,0,0
14406,16056,0,0,0
14407,16057,0,0,0
14408,16058,0,0,0
14409,16059,0,0,1
14410,16060,0,0,0
14411,16061,0,0,0
14412,16062,0,0,0
14413,16063,0,0,0
14414,16064,0,0,1
14415,16065,0,0,0
14416,16066,0,0,0
14417,16067,0,0,0
14418,16068,0,0,0
14419,16069,0,0,1
14420,16070,0,0,0
14421,16071,0,0,0
14422,16072,0,0,0
14423,16073,0,0,0
14424,16074,0,0,1
14425,16075,0,0,0
14426,16076,0,0,0
14427,16077,0,0,0
14428,16078,0,0,0
14429,16079,0,0,1
14430,16080,0,0,0
14431,16081,0,0,0
14432,16082,0,0,0
14433,16083,0,0,0
14434,16084,0,0,1
14435,16085,0,0,0
14436,16086,0,0,0
14437,16087,0,0,0
14438,16088,0,0,0
14439,16089,0,0,1
14440,16090,0,0,0
14441,16091,0,0,0
14442,16092,0,0,0
14443,16093,0,0,0
14444,16094,0,0,1
14445,16095,0,0,0
14446,16096,0,0,0
14447,16097,0,0,0
14448,16098,0,0,0
14449,16099,0,0,1
14450,16100,0,0,0
14451,16101,0,0,0
14452,16102,0,0,0
14453,16103,0,0,0
14454,16104,0,0,1
14455,16105,0,0,0
14456,16106,0,0,0
14457,16107,0,0,0
14458,16108,0,0,0
14459,16109,0,0,1
14460,16110,0,1,0
14461,16111,0,1,0
14462,16112,0,1,0
14463,16113,0,1,0
14464,16115,0,1,0
14465,16116,0,1,0
14466,16117,0,1,0
14467,16118,0,1,0
14468,16120,0,1,0
14469,16121,0,1,0
14470,16122,0,1,0
14471,16123,0,1,0
14472,16125,0,0,0
14473,16126,0,0,0
14474,16127,0,0,0
14475,16128,0,0,0
14476,16129,0,0,1
14477,16130,0,0,0
14478,16131,0,0,0
14479,16132,0,0,0
14480,16133,0,0,0
14481,16134,0,0,1
14482,16135,0,0,0
14483,16136,0,0,0
14484,16137,0,0,0
14485,16138,0,0,0
14486,16139,0,0,1
14487,16140,0,0,0
14488,16141,0,0,0
14489,16142,0,0,0
14490,16143,0,0,0
14491,16144,0,0,1
14492,16145,0,0,0
14493,16146,0,0,0
14494,16147,0,0,0
14495,16148,0,0,0
14496,16149,0,0,1
14497,16150,0,0,0
14498,16151,0,0,0
14499,16152,0,0,0
14500,16153,0,0,0
14501,16154,0,0,1
14502,16155,0,0,0
14503,16156,0,0,0
14504,16157,0,0,0
14505,16158,0,0,0
14506,16159,0,0,1
14507,16160,0,0,0
14508,16161,0,0,0
14509,16162,0,0,0
14510,16163,0,0,0
14511,16164,0,0,1
14512,16165,0,0,0
14513,16166,0,0,0
14514,16167,0,0,0
14515,16168,0,0,0
14516,16169,0,0,1
14517,16170,0,0,0
14518,16171,0,0,0
14519,16172,0,0,0
14520,16173,0,0,0
14521,16174,0,0,1
14522,16175,0,0,0
14523,16176,0,0,0
14524,16177,0,0,0
14525,16178,0,0,0
14526,16179,0,0,1
14527,16180,0,0,0
14528,16181,0,0,0
14529,16182,0,0,0
14530,16183,0,0,0
14531,16184,0,0,1
14532,16185,0,1,0
14533,16186,0,1,0
14534,16187,0,1,0
14535,16188,0,1,0
14536,16190,0,1,0
14537,16191,0,1,0
14538,16192,0,1,0
14539,16193,0,1,0
14540,16195,0,1,0
14541,16196,0,1,0
14542,16197,0,1,0
14543,16198,0,1,0
14544,16200,0,0,0
14545,16201,0,0,0
14546,16202,0,0,0
14547,16203,0,0,0
14548,16204,0,0,1
14549,16205,0,0,0
14550,16206,0,0,0
14551,16207,0,0,0
14552,16208,0,0,0
14553,16209,0,0,1
14554,16210,0,0,0
14555,16211,0,0,0
14556,16212,0,0,0
14557,16213,0,0,0
14558,16214,0,0,1
14559,16215,0,0,0
14560,16216,0,0,0
14561,16217,0,0,0
14562,16218,0,0,0
14563,16219,0,0,1
14564,16220,0,0,0
14565,16221,0,0,0
14566,16222,0,0,0
14567,16223,0,0,0
14568,16224,0,0,1
14569,16225,0,0,0
14570,16226,0,0,0
14571,16227,0,0,0
14572,16228,0,0,0
14573,16229,0,0,1
14574,16230,0,0,0
14575,16231,0,0,0
14576,16232,0,0,0
14577,16233,0,0,0
14578,16234,0,0,1
14579,16235,0,0,0
14580,16236,0,0,0
14581,16237,0,0,0
14582,16238,0,0,0
14583,16239,0,0,1
14584,16240,0,0,0
14585,16241,0,0,0
14586,16242,0,0,0
14587,16243,0,0,0
14588,16244,0,0,1
14589,16245,0,0,0
14590,16246,0,0,0
14591,16247,0,0,0
14592,16248,0,0,0
14593,16249,0,0,1
14594,16250,0,0,0
14595,16251,0,0,0
14596,16252,0,0,0
14597,16253,0,0,0
14598,16254,0,0,1
14599,16255,0,0,0
14600,16256,0,0,0
14601,16257,0,0,0
14602,16258,0,0,0
14603,16259,0,0,1
14604,16260,0,1,0
14605,16261,0,1,0
14606,16262,0,1,0
14607,16263,0,1,0
14608,16265,0,1,0
14609,16266,0,1,0
14610,16267,0,1,0
14611,16268,0,1,0
14612,16270,0,1,0
14613,16271,0,1,0
14614,16272,0,1,0
14615,16273,0,1,0
14616,16275,0,0,0
14617,16276,0,0,0
14618,16277,0,0,0
14619,16278,0,0,0
14620,16279,0,0,1
14621,16280,0,0,0
14622,16281,0,0,0
14623,16282,0,0,0
14624,16283,0,0,0
14625,16284,0,0,1
14626,16285,0,0,0
14627,16286,0,0,0
14628,16287,0,0,0
14629,16288,0,0,0
14630,16289,0,0,1
14631,16290,0,0,0
14632,16291,0,0,0
14633,16292,0,0,0
14634,16293,0,0,0
14635,16294,0,0,1
14636,16295,0,0,0
14637,16296,0,0,0
14638,16297,0,0,0
14639,16298,0,0,0
14640,16299,0,0,1
14641,16300,0,0,0
14642,16301,0,0,0
14643,16302,0,0,0
14644,16303,0,0,0
14645,16304,0,0,1
14646,16305,0,0,0
14647,16306,0,0,0
14648,16307,0,0,0
14649,16308,0,0,0
14650,16309,0,0,1
14651,16310,0,0,0
14652,16311,0,0,0
14653,16312,0,0,0
14654,16313,0,0,0
14655,16314,0,0,1
14656,16315,0,0,0
14657,16316,0,0,0
14658,16317,0,0,0
14659,16318,0,0,0
14660,16319,0,0,1
14661,16320,0,0,0
14662,16321,0,0,0
14663,16322,0,0,0
14664,16323,0,0,0
14665,16324,0,0,1
14666,16325,0,0,0
14667,16326,0,0,0
14668,16327,0,0,0
14669,16328,0,0,0
14670,16329,0,0,1
14671,16330,0,0,0
14672,16331,0,0,0
14673,16332,0,0,0
14674,16333,0,0,0
14675,16334,0,0,1
14676,16335,0,1,0
14677,16336,0,1,0
14678,16337,0,1,0
14679,16338,0,1,0
14680,16340,0,1,0
14681,16341,0,1,0
14682,16342,0,1,0
14683,16343,0,1,0
14684,16345,0,1,0
14685,16346,0,1,0
14686,16347,0,1,0
14687,16348,0,1,0
14688,16350,0,0,0
14689,16351,0,0,0
14690,16352,0,0,0
14691,16353,0,0,0
14692,16354,0,0,1
14693,16355,0,0,0
14694,16356,0,0,0
14695,16357,0,0,0
14696,16358,0,0,0
14697,16359,0,0,1
14698,16360,0,0,0
14699,16361,0,0,0
14700,16362,0,0,0
14701,16363,0,0,0
14702,16364,0,0,1
14703,16365,0,0,0
14704,16366,0,0,0
14705,16367,0,0,0
14706,16368,0,0,0
14707,16369,0,0,1
14708,16370,0,0,0
14709,16371,0,0,0
14710,16372,0,0,0
14711,16373,0,0,0
14712,16374,0,0,1
14713,16375,0,0,0
14714,16376,0,0,0
14715,16377,0,0,0
14716,16378,0,0,0
14717,16379,0,0,1
14718,16380,0,0,0
14719,16381,0,0,0
14720,16382,0,0,0
14721,16383,0,0,0
14722,16384,0,0,1
14723,16385,0,0,0
14724,16386,0,0,0
14725,16387,0,0,0
14726,16388,0,0,0
14727,16389,0,0,1
14728,16390,0,0,0
14729,16391,0,0,0
14730,16392,0,0,0
14731,16393,0,0,0
14732,16394,0,0,1
14733,16395,0,0,0
14734,16396,0,0,0
14735,16397,0,0,0
14736,16398,0,0,0
14737,16399,0,0,1
14738,16400,0,0,0
14739,16401,0,0,0
14740,16402,0,0,0
14741,16403,0,0,0
14742,16404,0,0,1
14743,16405,0,0,0
14744,16406,0,0,0
14745,16407,0,0,0
14746,16408,0,0,0
14747,16409,0,0,1
14748,16410,0,1,0
14749,16411,0,1,0
14750,16412,0,1,0
14751,16413,0,1,0
14752,16415,0,1,0
14753,16416,0,1,0
14754,16417,0,1,0
14755,16418,0,1,0
14756,16420,0,1,0
14757,16421,0,1,0
14758,16422,0,1,0
14759,16423,0,1,0
14760,16425,0,0,0
14761,16426,0,0,0
14762,16427,0,0,0
14763,16428,0,0,0
14764,16429,0,0,1
14765,16430,0,0,0
14766,16431,0,0,0
14767,16432,0,0,0
14768,16433,0,0,0
14769,16434,0,0,1
14770,16435,0,0,0
14771,16436,0,0,0
14772,16437,0,0,0
14773,16438,0,0,0
14774,16439,0,0,1
14775,16440,0,0,0
14776,16441,0,0,0
14777,16442,0,0,0
14778,16443,0,0,0
14779,16444,0,0,1
14780,16445,0,0,0
14781,16446,0,0,0
14782,16447,0,0,0
14783,16448,0,0,0
14784,16449,0,0,1
14785,16450,0,0,0
14786,16451,0,0,0
14787,16452,0,0,0
14788,16453,0,0,0
14789,16454,0,0,1
14790,16455,0,0,0
14791,16456,0,0,0
14792,16457,0,0,0
14793,16458,0,0,0
14794,16459,0,0,1
14795,16460,0,0,0
14796,16461,0,0,0
14797,16462,0,0,0
14798,16463,0,0,0
14799,16464,0,0,1
14800,16465,0,0,0
14801,16466,0,0,0
14802,16467,0,0,0
14803,16468,0,0,0
14804,16469,0,0,1
14805,16470,0,0,0
14806,16471,0,0,0
14807,16472,0,0,0
14808,16473,0,0,0
14809,16474,0,0,1
14810,16475,0,0,0
14811,16476,0,0,0
14812,16477,0,0,0
14813,16478,0,0,0
14814,16479,0,0,1
14815,16480,0,0,0
14816,16481,0,0,0
14817,16482,0,0,0
14818,16483,0,0,0
14819,16484,0,0,1
14820,16485,0,1,0
14821,16486,0,1,0
14822,16487,0,1,0
14823,16488,0,1,0
14824,16490,0,1,0
14825,16491,0,1,0
14826,16492,0,1,0
14827,16493,0,1,0
14828,16495,0,1,0
14829,16496,0,1,0
14830,16497,0,1,0
14831,16498,0,1,0
14832,16500,0,0,0
14833,16501,0,0,0
14834,16502,0,0,0
14835,16503,0,0,0
14836,16504,0,0,1
14837,16505,0,0,0
14838,16506,0,0,0
14839,16507,0,0,0
14840,16508,0,0,0
14841,16509,0,0,1
14842,16510,0,0,0
14843,16511,0,0,0
14844,16512,0,0,0
14845,16513,0,0,0
14846,16514,0,0,1
14847,16515,0,0,0
14848,16516,0,0,0
14849,16517,0,0,0
14850,16518,0,0,0
14851,16519,0,0,1
14852,16520,0,0,0
14853,16521,0,0,0
14854,16522,0,0,0
14855,16523,0,0,0
14856,16524,0,0,1
14857,16525,0,0,0
14858,16526,0,0,0
14859,16527,0,0,0
14860,16528,0,0,0
14861,16529,0,0,1
14862,16530,0,0,0
14863,16531,0,0,0
14864,16532,0,0,0
14865,16533,0,0,0
14866,16534,0,0,1
14867,16535,0,0,0
14868,16536,0,0,0
14869,16537,0,0,0
14870,16538,0,0,0
14871,16539,0,0,1
14872,16540,0,0,0
14873,16541,0,0,0
14874,16542,0,0,0
14875,16543,0,0,0
14876,16544,0,0,1
14877,16545,0,0,0
14878,16546,0,0,0
14879,16547,0,0,0
14880,16548,0,0,0
14881,16549,0,0,1
14882,16550,0,0,0
14883,16551,0,0,0
14884,16552,0,0,0
14885,16553,0,0,0
14886,16554,0,0,1
14887,16555,0,0,0
14888,16556,0,0,0
14889,16557,0,0,0
14890,16558,0,0,0
14891,16559,0,0,1
14892,16560,0,1,0
14893,16561,0,1,0
14894,16562,0,1,0
14895,16563,0,1,0
14896,16565,0,1,0
14897,16566,0,1,0
14898,16567,0,1,0
14899,16568,0,1,0
14900,16570,0,1,0
14901,16571,0,1,0
14902,16572,0,1,0
14903,16573,0,1,0
14904,16575,0,0,0
14905,16576,0,0,0
14906,16577,0,0,0
14907,16578,0,0,0
14908,16579,0,0,1
14909,16580,0,0,0
14910,16581,0,0,0
14911,16582,0,0,0
14912,16583,0,0,0
14913,16584,0,0,1
14914,16585,0,0,0
14915,16586,0,0,0
14916,16587,0,0,0
14917,16588,0,0,0
14918,16589,0,0,1
14919,16590,0,0,0
14920,16591,0,0,0
14921,16592,0,0,0
14922,16593,0,0,0
14923,16594,0,0,1
14924,16595,0,0,0
14925,16596,0,0,0
14926,16597,0,0,0
14927,16598,0,0,0
14928,16599,0,0,1
14929,16600,0,0,0
14930,16601,0,0,0
14931,16602,0,0,0
14932,16603,0,0,0
14933,16604,0,0,1
14934,16605,0,0,0
14935,16606,0,0,0
14936,16607,0,0,0
14937,16608,0,0,0
14938,16609,0,0,1
14939,16610,0,0,0
14940,16611,0,0,0
14941,16612,0,0,0
14942,16613,0,0,0
14943,16614,0,0,1
14944,16615,0,0,0
14945,16616,0,0,0
14946,16617,0,0,0
14947,16618,0,0,0
14948,16619,0,0,1
14949,16620,0,0,0
14950,16621,0,0,0
14951,16622,0,0,0
14952,16623,0,0,0
14953,16624,0,0,1
14954,16625,0,0,0
14955,16626,0,0,0
14956,16627,0,0,0
14957,16628,0,0,0
14958,16629,0,0,1
14959,16630,0,0,0
14960,16631,0,0,0
14961,16632,0,0,0
14962,16633,0,0,0
14963,16634,0,0,1
14964,16635,0,1,0
14965,16636,0,1,0
14966,16637,0,1,0
14967,16638,0,1,0
14968,16640,0,1,0
14969,16641,0,1,0
14970,16642,0,1,0
14971,16643,0,1,0
14972,16645,0,1,0
14973,16646,0,1,0
14974,16647,0,1,0
14975,16648,0,1,0
14976,16650,1,0,0
14977,16651,1,0,0
14978,16652,1,0,0
14979,16653,1,0,0
14980,16655,1,0,0
14981,16656,1,0,0
14982,16657,1,0,0
14983,16658,1,0,0
14984,16660,1,0,0
14985,16661,1,0,0
14986,16662,1,0,0
14987,16663,1,0,0
14988,16665,1,0,0
14989,16666,1,0,0
14990,16667,1,0,0
14991,16668,1,0,0
14992,16670,1,0,0
14993,16671,1,0,0
14994,16672,1,0,0
14995,16673,1,0,0
14996,16675,1,0,0
14997,16676,1,0,0
14998,16677,1,0,0
14999,16678,1,0,0
15000,16680,1,0,0
15001,16681,1,0,0
15002,16682,1,0,0
15003,16683,1,0,0
15004,16685,1,0,0
15005,16686,1,0,0
15006,16687,1,0,0
15007,16688,1,0,0
15008,16690,1,0,0
15009,16691,1,0,0
15010,16692,1,0,0
15011,16693,1,0,0
15012,16695,1,0,0
15013,16696,1,0,0
15014,16697,1,0,0
15015,16698,1,0,0
15016,16700,1,0,0
15017,16701,1,0,0
15018,16702,1,0,0
15019,16703,1,0,0
15020,16705,1,0,0
15021,16706,1,0,0
15022,16707,1,0,0
15023,16708,1,0,0
15024,16725,1,0,0
15025,16726,1,0,0
15026,16727,1,0,0
15027,16728,1,0,0
15028,16730,1,0,0
15029,16731,1,0,0
15030,16732,1,0,0
15031,16733,1,0,0
15032,16735,1,0,0
15033,16736,1,0,0
15034,16737,1,0,0
15035,16738,1,0,0
15036,16740,1,0,0
15037,16741,1,0,0
15038,16742,1,0,0
15039,16743,1,0,0
15040,16745,1,0,0
15041,16746,1,0,0
15042,16747,1,0,0
15043,16748,1,0,0
15044,16750,1,0,0
15045,16751,1,0,0
15046,16752,1,0,0
15047,16753,1,0,0
15048,16755,1,0,0
15049,16756,1,0,0
15050,16757,1,0,0
15051,16758,1,0,0
15052,16760,1,0,0
15053,16761,1,0,0
15054,16762,1,0,0
15055,16763,1,0,0
15056,16765,1,0,0
15057,16766,1,0,0
15058,16767,1,0,0
15059,16768,1,0,0
15060,16770,1,0,0
15061,16771,1,0,0
15062,16772,1,0,0
15063,16773,1,0,0
15064,16775,1,0,0
15065,16776,1,0,0
15066,16777,1,0,0
15067,16778,1,0,0
15068,16780,1,0,0
15069,16781,1,0,0
15070,16782,1,0,0
15071,16783,1,0,0
15072,16800,1,0,0
15073,16801,1,0,0
15074,16802,1,0,0
15075,16803,1,0,0
15076,16805,1,0,0
15077,16806,1,0,0
15078,16807,1,0,0
15079,16808,1,0,0
15080,16810,1,0,0
15081,16811,1,0,0
15082,16812,1,0,0
15083,16813,1,0,0
15084,16815,1,0,0
15085,16816,1,0,0
15086,16817,1,0,0
15087,16818,1,0,0
15088,16820,1,0,0
15089,16821,1,0,0
15090,16822,1,0,0
15091,16823,1,0,0
15092,16825,1,0,0
15093,16826,1,0,0
15094,16827,1,0,0
15095,16828,1,0,0
15096,16830,1,0,0
15097,16831,1,0,0
15098,16832,1,0,0
15099,16833,1,0,0
15100,16835,1,0,0
15101,16836,1,0,0
15102,16837,1,0,0
15103,16838,1,0,0
15104,16840,1,0,0
15105,16841,1,0,0
15106,16842,1,0,0
15107,16843,1,0,0
15108,16845,1,0,0
15109,16846,1,0,0
15110,16847,1,0,0
15111,16848,1,0,0
15112,16850,1,0,0
15113,16851,1,0,0
15114,16852,1,0,0
15115,16853,1,0,0
15116,16855,1,0,0
15117,16856,1,0,0
15118,16857,1,0,0
15119,16858,1,0,0
15120,16891,1,0,0
15121,16892,1,0,0
15122,16893,1,0,0
15123,16894,1,0,0
15124,16896,1,0,0
15125,16897,1,0,0
15126,16898,1,0,0
15127,16899,1,0,0
15128,16901,1,0,0
15129,16902,1,0,0
15130,16903,1,0,0
15131,16904,1,0,0
15132,16906,1,0,0
15133,16907,1,0,0
15134,16908,1,0,0
15135,16909,1,0,0
15136,16911,1,0,0
15137,16912,1,0,0
15138,16913,1,0,0
15139,16914,1,0,0
15140,16916,1,0,0
15141,16917,1,0,0
15142,16918,1,0,0
15143,16919,1,0,0
15144,16921,1,0,0
15145,16922,1,0,0
15146,16923,1,0,0
15147,16924,1,0,0
15148,16926,1,0,0
15149,16927,1,0,0
15150,16928,1,0,0
15151,16929,1,0,0
15152,16931,1,0,0
15153,16932,1,0,0
15154,16933,1,0,0
15155,16934,1,0,0
15156,16936,1,0,0
15157,16937,1,0,0
15158,16938,1,0,0
15159,16939,1,0,0
15160,16941,1,0,0
15161,16942,1,0,0
15162,16943,1,0,0
15163,16944,1,0,0
15164,16946,1,0,0
15165,16947,1,0,0
15166,16948,1,0,0
15167,16949,1,0,0
15168,16966,1,0,0
15169,16967,1,0,0
15170,16968,1,0,0
15171,16969,1,0,0
15172,16971,1,0,0
15173,16972,1,0,0
15174,16973,1,0,0
15175,16974,1,0,0
15176,16976,1,0,0
15177,16977,1,0,0
15178,16978,1,0,0
15179,16979,1,0,0
15180,16981,1,0,0
15181,16982,1,0,0
15182,16983,1,0,0
15183,16984,1,0,0
15184,16986,1,0,0
15185,16987,1,0,0
15186,16988,1,0,0
15187,16989,1,0,0
15188,16991,1,0,0
15189,16992,1,0,0
15190,16993,1,0,0
15191,16994,1,0,0
15192,16996,1,0,0
15193,16997,1,0,0
15194,16998,1,0,0
15195,16999,1,0,0
15196,17001,1,0,0
15197,17002,1,0,0
15198,17003,1,0,0
15199,17004,1,0,0
15200,17006,1,0,0
15201,17007,1,0,0
15202,17008,1,0,0
15203,17009,1,0,0
15204,17011,1,0,0
15205,17012,1,0,0
15206,17013,1,0,0
15207,17014,1,0,0
15208,17016,1,0,0
15209,17017,1,0,0
15210,17018,1,0,0
15211,17019,1,0,0
15212,17021,1,0,0
15213,17022,1,0,0
15214,17023,1,0,0
15215,17024,1,0,0
15216,17041,1,0,0
15217,17042,1,0,0
15218,17043,1,0,0
15219,17044,1,0,0
15220,17046,1,0,0
15221,17047,1,0,0
15222,17048,1,0,0
15223,17049,1,0,0
15224,17051,1,0,0
15225,17052,1,0,0
15226,17053,1,0,0
15227,17054,1,0,0
15228,17056,1,0,0
15229,17057,1,0,0
15230,17058,1,0,0
15231,17059,1,0,0
15232,17061,1,0,0
15233,17062,1,0,0
15234,17063,1,0,0
15235,17064,1,0,0
15236,17066,1,0,0
15237,17067,1,0,0
15238,17068,1,0,0
15239,17069,1,0,0
15240,17071,1,0,0
15241,17072,1,0,0
15242,17073,1,0,0
15243,17074,1,0,0
15244,17076,1,0,0
15245,17077,1,0,0
15246,17078,1,0,0
15247,17079,1,0,0
15248,17081,1,0,0
15249,17082,1,0,0
15250,17083,1,0,0
15251,17084,1,0,0
15252,17086,1,0,0
15253,17087,1,0,0
15254,17088,1,0,0
15255,17089,1,0,0
15256,17091,1,0,0
15257,17092,1,0,0
15258,17093,1,0,0
15259,17094,1,0,0
15260,17096,1,0,0
15261,17097,1,0,0
15262,17098,1,0,0
15263,17099,1,0,0
15264,17101,0,1,0
15265,17102,0,1,0
15266,17103,0,1,0
15267,17104,0,1,0
15268,17106,0,1,0
15269,17107,0,1,0
15270,17108,0,1,0
15271,17109,0,1,0
15272,17111,0,1,0
15273,17112,0,1,0
15274,17113,0,1,0
15275,17114,0,1,0
15276,17115,0,0,1
15277,17116,0,0,0
15278,17117,0,0,0
15279,17118,0,0,0
15280,17119,0,0,0
15281,17120,0,0,1
15282,17121,0,0,0
15283,17122,0,0,0
15284,17123,0,0,0
15285,17124,0,0,0
15286,17125,0,0,1
15287,17126,0,0,0
15288,17127,0,0,0
15289,17128,0,0,0
15290,17129,0,0,0
15291,17130,0,0,1
15292,17131,0,0,0
15293,17132,0,0,0
15294,17133,0,0,0
15295,17134,0,0,0
15296,17135,0,0,1
15297,17136,0,0,0
15298,17137,0,0,0
15299,17138,0,0,0
15300,17139,0,0,0
15301,17140,0,0,1
15302,17141,0,0,0
15303,17142,0,0,0
15304,17143,0,0,0
15305,17144,0,0,0
15306,17145,0,0,1
15307,17146,0,0,0
15308,17147,0,0,0
15309,17148,0,0,0
15310,17149,0,0,0
15311,17150,0,0,1
15312,17151,0,0,0
15313,17152,0,0,0
15314,17153,0,0,0
15315,17154,0,0,0
15316,17155,0,0,1
15317,17156,0,0,0
15318,17157,0,0,0
15319,17158,0,0,0
15320,17159,0,0,0
15321,17160,0,0,1
15322,17161,0,0,0
15323,17162,0,0,0
15324,17163,0,0,0
15325,17164,0,0,0
15326,17165,0,0,1
15327,17166,0,0,0
15328,17167,0,0,0
15329,17168,0,0,0
15330,17169,0,0,0
15331,17170,0,0,1
15332,17171,0,0,0
15333,17172,0,0,0
15334,17173,0,0,0
15335,17174,0,0,0
15336,17176,0,1,0
15337,17177,0,1,0
15338,17178,0,1,0
15339,17179,0,1,0
15340,17181,0,1,0
15341,17182,0,1,0
15342,17183,0,1,0
15343,17184,0,1,0
15344,17186,0,1,0
15345,17187,0,1,0
15346,17188,0,1,0
15347,17189,0,1,0
15348,17190,0,0,1
15349,17191,0,0,0
15350,17192,0,0,0
15351,17193,0,0,0
15352,17194,0,0,0
15353,17195,0,0,1
15354,17196,0,0,0
15355,17197,0,0,0
15356,17198,0,0,0
15357,17199,0,0,0
15358,17200,0,0,1
15359,17201,0,0,0
15360,17202,0,0,0
15361,17203,0,0,0
15362,17204,0,0,0
15363,17205,0,0,1
15364,17206,0,0,0
15365,17207,0,0,0
15366,17208,0,0,0
15367,17209,0,0,0
15368,17210,0,0,1
15369,17211,0,0,0
15370,17212,0,0,0
15371,17213,0,0,0
15372,17214,0,0,0
15373,17215,0,0,1
15374,17216,0,0,0
15375,17217,0,0,0
15376,17218,0,0,0
15377,17219,0,0,0
15378,17220,0,0,1
15379,17221,0,0,0
15380,17222,0,0,0
15381,17223,0,0,0
15382,17224,0,0,0
15383,17225,0,0,1
15384,17226,0,0,0
15385,17227,0,0,0
15386,17228,0,0,0
15387,17229,0,0,0
15388,17230,0,0,1
15389,17231,0,0,0
15390,17232,0,0,0
15391,17233,0,0,0
15392,17234,0,0,0
15393,17235,0,0,1
15394,17236,0,0,0
15395,17237,0,0,0
15396,17238,0,0,0
15397,17239,0,0,0
15398,17240,0,0,1
15399,17241,0,0,0
15400,17242,0,0,0
15401,17243,0,0,0
15402,17244,0,0,0
15403,17245,0,0,1
15404,17246,0,0,0
15405,17247,0,0,0
15406,17248,0,0,0
15407,17249,0,0,0
15408,17251,0,1,0
15409,17252,0,1,0
15410,17253,0,1,0
15411,17254,0,1,0
15412,17256,0,1,0
15413,17257,0,1,0
15414,17258,0,1,0
15415,17259,0,1,0
15416,17261,0,1,0
15417,17262,0,1,0
15418,17263,0,1,0
15419,17264,0,1,0
15420,17265,0,0,1
15421,17266,0,0,0
15422,17267,0,0,0
15423,17268,0,0,0
15424,17269,0,0,0
15425,17270,0,0,1
15426,17271,0,0,0
15427,17272,0,0,0
15428,17273,0,0,0
15429,17274,0,0,0
15430,17275,0,0,1
15431,17276,0,0,0
15432,17277,0,0,0
15433,17278,0,0,0
15434,17279,0,0,0
15435,17280,0,0,1
15436,17281,0,0,0
15437,17282,0,0,0
15438,17283,0,0,0
15439,17284,0,0,0
15440,17285,0,0,1
15441,17286,0,0,0
15442,17287,0,0,0
15443,17288,0,0,0
15444,17289,0,0,0
15445,17290,0,0,1
15446,17291,0,0,0
15447,17292,0,0,0
15448,17293,0,0,0
15449,17294,0,0,0
15450,17295,0,0,1
15451,17296,0,0,0
15452,17297,0,0,0
15453,17298,0,0,0
15454,17299,0,0,0
15455,17300,0,0,1
15456,17301,0,0,0
15457,17302,0,0,0
15458,17303,0,0,0
15459,17304,0,0,0
15460,17305,0,0,1
15461,17306,0,0,0
15462,17307,0,0,0
15463,17308,0,0,0
15464,17309,0,0,0
15465,17310,0,0,1
15466,17311,0,0,0
15467,17312,0,0,0
15468,17313,0,0,0
15469,17314,0,0,0
15470,17315,0,0,1
15471,17316,0,0,0
15472,17317,0,0,0
15473,17318,0,0,0
15474,17319,0,0,0
15475,17320,0,0,1
15476,17321,0,0,0
15477,17322,0,0,0
15478,17323,0,0,0
15479,17324,0,0,0
15480,17326,0,1,0
15481,17327,0,1,0
15482,17328,0,1,0
15483,17329,0,1,0
15484,17331,0,1,0
15485,17332,0,1,0
15486,17333,0,1,0
15487,17334,0,1,0
15488,17336,0,1,0
15489,17337,0,1,0
15490,17338,0,1,0
15491,17339,0,1,0
15492,17340,0,0,1
15493,17341,0,0,0
15494,17342,0,0,0
15495,17343,0,0,0
15496,17344,0,0,0
15497,17345,0,0,1
15498,17346,0,0,0
15499,17347,0,0,0
15500,17348,0,0,0
15501,17349,0,0,0
